GameName,GameTypeId,Images,Operator/Code,ProviderId
Beat Uncle Sam,Slots,"[{""GameImageId"":14794,""GameId"":0,""ImageKey"":""animatedFeaturedGameV2"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/40a3bdea-a51c-4e27-a5b4-63bcbaee44af/UncleSamDollarUp_TileAnimation_Banner_1750966119222.webp""},{""GameImageId"":14792,""GameId"":0,""ImageKey"":""animatedSquare"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/40a3bdea-a51c-4e27-a5b4-63bcbaee44af/UncleSamDollarUp_TileAnimation_Square_1750966095929.webp""},{""GameImageId"":14793,""GameId"":0,""ImageKey"":""animatedTallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/40a3bdea-a51c-4e27-a5b4-63bcbaee44af/UncleSamDollarUp_TileAnimation_Tall_1750966110664.webp""},{""GameImageId"":16473,""GameId"":0,""ImageKey"":""featuredGameBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/40a3bdea-a51c-4e27-a5b4-63bcbaee44af/FeaturedBreakout_BeatUnlceSam_978x411_1758185004847.png""},{""GameImageId"":12798,""GameId"":0,""ImageKey"":""featuredGameV2"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/40a3bdea-a51c-4e27-a5b4-63bcbaee44af/BeatUncleSam_featuredBanner_1741904268824.jpg""},{""GameImageId"":11947,""GameId"":0,""ImageKey"":""round"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/40a3bdea-a51c-4e27-a5b4-63bcbaee44af/BeatUncleSam_square_1741904262653.jpg""},{""GameImageId"":11946,""GameId"":0,""ImageKey"":""square"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/40a3bdea-a51c-4e27-a5b4-63bcbaee44af/BeatUncleSam_square_1741904258280.jpg""},{""GameImageId"":16343,""GameId"":0,""ImageKey"":""squareBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/40a3bdea-a51c-4e27-a5b4-63bcbaee44af/JumboBreakout_BeatUncleSam_510x510_1758038054178.png""},{""GameImageId"":12799,""GameId"":0,""ImageKey"":""tallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/40a3bdea-a51c-4e27-a5b4-63bcbaee44af/BeatUncleSam_tall_1741904275536.jpg""}]",GNOG,DraftKings
Beat Uncle Sam,Slots,"[{""GameImageId"":14794,""GameId"":0,""ImageKey"":""animatedFeaturedGameV2"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/40a3bdea-a51c-4e27-a5b4-63bcbaee44af/UncleSamDollarUp_TileAnimation_Banner_1750966119222.webp""},{""GameImageId"":14792,""GameId"":0,""ImageKey"":""animatedSquare"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/40a3bdea-a51c-4e27-a5b4-63bcbaee44af/UncleSamDollarUp_TileAnimation_Square_1750966095929.webp""},{""GameImageId"":14793,""GameId"":0,""ImageKey"":""animatedTallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/40a3bdea-a51c-4e27-a5b4-63bcbaee44af/UncleSamDollarUp_TileAnimation_Tall_1750966110664.webp""},{""GameImageId"":16473,""GameId"":0,""ImageKey"":""featuredGameBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/40a3bdea-a51c-4e27-a5b4-63bcbaee44af/FeaturedBreakout_BeatUnlceSam_978x411_1758185004847.png""},{""GameImageId"":12798,""GameId"":0,""ImageKey"":""featuredGameV2"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/40a3bdea-a51c-4e27-a5b4-63bcbaee44af/BeatUncleSam_featuredBanner_1741904268824.jpg""},{""GameImageId"":11947,""GameId"":0,""ImageKey"":""round"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/40a3bdea-a51c-4e27-a5b4-63bcbaee44af/BeatUncleSam_square_1741904262653.jpg""},{""GameImageId"":11946,""GameId"":0,""ImageKey"":""square"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/40a3bdea-a51c-4e27-a5b4-63bcbaee44af/BeatUncleSam_square_1741904258280.jpg""},{""GameImageId"":16343,""GameId"":0,""ImageKey"":""squareBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/40a3bdea-a51c-4e27-a5b4-63bcbaee44af/JumboBreakout_BeatUncleSam_510x510_1758038054178.png""},{""GameImageId"":12799,""GameId"":0,""ImageKey"":""tallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/40a3bdea-a51c-4e27-a5b4-63bcbaee44af/BeatUncleSam_tall_1741904275536.jpg""}]",GNOG,DraftKings
Beat Uncle Sam,Slots,"[{""GameImageId"":14794,""GameId"":0,""ImageKey"":""animatedFeaturedGameV2"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/40a3bdea-a51c-4e27-a5b4-63bcbaee44af/UncleSamDollarUp_TileAnimation_Banner_1750966119222.webp""},{""GameImageId"":14792,""GameId"":0,""ImageKey"":""animatedSquare"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/40a3bdea-a51c-4e27-a5b4-63bcbaee44af/UncleSamDollarUp_TileAnimation_Square_1750966095929.webp""},{""GameImageId"":14793,""GameId"":0,""ImageKey"":""animatedTallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/40a3bdea-a51c-4e27-a5b4-63bcbaee44af/UncleSamDollarUp_TileAnimation_Tall_1750966110664.webp""},{""GameImageId"":16473,""GameId"":0,""ImageKey"":""featuredGameBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/40a3bdea-a51c-4e27-a5b4-63bcbaee44af/FeaturedBreakout_BeatUnlceSam_978x411_1758185004847.png""},{""GameImageId"":12798,""GameId"":0,""ImageKey"":""featuredGameV2"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/40a3bdea-a51c-4e27-a5b4-63bcbaee44af/BeatUncleSam_featuredBanner_1741904268824.jpg""},{""GameImageId"":11947,""GameId"":0,""ImageKey"":""round"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/40a3bdea-a51c-4e27-a5b4-63bcbaee44af/BeatUncleSam_square_1741904262653.jpg""},{""GameImageId"":11946,""GameId"":0,""ImageKey"":""square"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/40a3bdea-a51c-4e27-a5b4-63bcbaee44af/BeatUncleSam_square_1741904258280.jpg""},{""GameImageId"":16343,""GameId"":0,""ImageKey"":""squareBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/40a3bdea-a51c-4e27-a5b4-63bcbaee44af/JumboBreakout_BeatUncleSam_510x510_1758038054178.png""},{""GameImageId"":12799,""GameId"":0,""ImageKey"":""tallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/40a3bdea-a51c-4e27-a5b4-63bcbaee44af/BeatUncleSam_tall_1741904275536.jpg""}]",GNOG,DraftKings
Beat Uncle Sam,Slots,"[{""GameImageId"":14794,""GameId"":0,""ImageKey"":""animatedFeaturedGameV2"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/40a3bdea-a51c-4e27-a5b4-63bcbaee44af/UncleSamDollarUp_TileAnimation_Banner_1750966119222.webp""},{""GameImageId"":14792,""GameId"":0,""ImageKey"":""animatedSquare"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/40a3bdea-a51c-4e27-a5b4-63bcbaee44af/UncleSamDollarUp_TileAnimation_Square_1750966095929.webp""},{""GameImageId"":14793,""GameId"":0,""ImageKey"":""animatedTallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/40a3bdea-a51c-4e27-a5b4-63bcbaee44af/UncleSamDollarUp_TileAnimation_Tall_1750966110664.webp""},{""GameImageId"":16473,""GameId"":0,""ImageKey"":""featuredGameBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/40a3bdea-a51c-4e27-a5b4-63bcbaee44af/FeaturedBreakout_BeatUnlceSam_978x411_1758185004847.png""},{""GameImageId"":12798,""GameId"":0,""ImageKey"":""featuredGameV2"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/40a3bdea-a51c-4e27-a5b4-63bcbaee44af/BeatUncleSam_featuredBanner_1741904268824.jpg""},{""GameImageId"":11947,""GameId"":0,""ImageKey"":""round"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/40a3bdea-a51c-4e27-a5b4-63bcbaee44af/BeatUncleSam_square_1741904262653.jpg""},{""GameImageId"":11946,""GameId"":0,""ImageKey"":""square"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/40a3bdea-a51c-4e27-a5b4-63bcbaee44af/BeatUncleSam_square_1741904258280.jpg""},{""GameImageId"":16343,""GameId"":0,""ImageKey"":""squareBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/40a3bdea-a51c-4e27-a5b4-63bcbaee44af/JumboBreakout_BeatUncleSam_510x510_1758038054178.png""},{""GameImageId"":12799,""GameId"":0,""ImageKey"":""tallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/40a3bdea-a51c-4e27-a5b4-63bcbaee44af/BeatUncleSam_tall_1741904275536.jpg""}]",GNOG,DraftKings
Beat Uncle Sam,Slots,"[{""GameImageId"":14794,""GameId"":0,""ImageKey"":""animatedFeaturedGameV2"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/40a3bdea-a51c-4e27-a5b4-63bcbaee44af/UncleSamDollarUp_TileAnimation_Banner_1750966119222.webp""},{""GameImageId"":14792,""GameId"":0,""ImageKey"":""animatedSquare"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/40a3bdea-a51c-4e27-a5b4-63bcbaee44af/UncleSamDollarUp_TileAnimation_Square_1750966095929.webp""},{""GameImageId"":14793,""GameId"":0,""ImageKey"":""animatedTallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/40a3bdea-a51c-4e27-a5b4-63bcbaee44af/UncleSamDollarUp_TileAnimation_Tall_1750966110664.webp""},{""GameImageId"":16473,""GameId"":0,""ImageKey"":""featuredGameBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/40a3bdea-a51c-4e27-a5b4-63bcbaee44af/FeaturedBreakout_BeatUnlceSam_978x411_1758185004847.png""},{""GameImageId"":12798,""GameId"":0,""ImageKey"":""featuredGameV2"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/40a3bdea-a51c-4e27-a5b4-63bcbaee44af/BeatUncleSam_featuredBanner_1741904268824.jpg""},{""GameImageId"":11947,""GameId"":0,""ImageKey"":""round"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/40a3bdea-a51c-4e27-a5b4-63bcbaee44af/BeatUncleSam_square_1741904262653.jpg""},{""GameImageId"":11946,""GameId"":0,""ImageKey"":""square"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/40a3bdea-a51c-4e27-a5b4-63bcbaee44af/BeatUncleSam_square_1741904258280.jpg""},{""GameImageId"":16343,""GameId"":0,""ImageKey"":""squareBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/40a3bdea-a51c-4e27-a5b4-63bcbaee44af/JumboBreakout_BeatUncleSam_510x510_1758038054178.png""},{""GameImageId"":12799,""GameId"":0,""ImageKey"":""tallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/40a3bdea-a51c-4e27-a5b4-63bcbaee44af/BeatUncleSam_tall_1741904275536.jpg""}]",GNOG,DraftKings
Beat Uncle Sam,Slots,"[{""GameImageId"":14794,""GameId"":0,""ImageKey"":""animatedFeaturedGameV2"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/40a3bdea-a51c-4e27-a5b4-63bcbaee44af/UncleSamDollarUp_TileAnimation_Banner_1750966119222.webp""},{""GameImageId"":14792,""GameId"":0,""ImageKey"":""animatedSquare"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/40a3bdea-a51c-4e27-a5b4-63bcbaee44af/UncleSamDollarUp_TileAnimation_Square_1750966095929.webp""},{""GameImageId"":14793,""GameId"":0,""ImageKey"":""animatedTallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/40a3bdea-a51c-4e27-a5b4-63bcbaee44af/UncleSamDollarUp_TileAnimation_Tall_1750966110664.webp""},{""GameImageId"":16473,""GameId"":0,""ImageKey"":""featuredGameBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/40a3bdea-a51c-4e27-a5b4-63bcbaee44af/FeaturedBreakout_BeatUnlceSam_978x411_1758185004847.png""},{""GameImageId"":12798,""GameId"":0,""ImageKey"":""featuredGameV2"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/40a3bdea-a51c-4e27-a5b4-63bcbaee44af/BeatUncleSam_featuredBanner_1741904268824.jpg""},{""GameImageId"":11947,""GameId"":0,""ImageKey"":""round"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/40a3bdea-a51c-4e27-a5b4-63bcbaee44af/BeatUncleSam_square_1741904262653.jpg""},{""GameImageId"":11946,""GameId"":0,""ImageKey"":""square"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/40a3bdea-a51c-4e27-a5b4-63bcbaee44af/BeatUncleSam_square_1741904258280.jpg""},{""GameImageId"":16343,""GameId"":0,""ImageKey"":""squareBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/40a3bdea-a51c-4e27-a5b4-63bcbaee44af/JumboBreakout_BeatUncleSam_510x510_1758038054178.png""},{""GameImageId"":12799,""GameId"":0,""ImageKey"":""tallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/40a3bdea-a51c-4e27-a5b4-63bcbaee44af/BeatUncleSam_tall_1741904275536.jpg""}]",GNOG,DraftKings
Beat Uncle Sam,Slots,"[{""GameImageId"":14794,""GameId"":0,""ImageKey"":""animatedFeaturedGameV2"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/40a3bdea-a51c-4e27-a5b4-63bcbaee44af/UncleSamDollarUp_TileAnimation_Banner_1750966119222.webp""},{""GameImageId"":14792,""GameId"":0,""ImageKey"":""animatedSquare"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/40a3bdea-a51c-4e27-a5b4-63bcbaee44af/UncleSamDollarUp_TileAnimation_Square_1750966095929.webp""},{""GameImageId"":14793,""GameId"":0,""ImageKey"":""animatedTallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/40a3bdea-a51c-4e27-a5b4-63bcbaee44af/UncleSamDollarUp_TileAnimation_Tall_1750966110664.webp""},{""GameImageId"":16473,""GameId"":0,""ImageKey"":""featuredGameBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/40a3bdea-a51c-4e27-a5b4-63bcbaee44af/FeaturedBreakout_BeatUnlceSam_978x411_1758185004847.png""},{""GameImageId"":12798,""GameId"":0,""ImageKey"":""featuredGameV2"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/40a3bdea-a51c-4e27-a5b4-63bcbaee44af/BeatUncleSam_featuredBanner_1741904268824.jpg""},{""GameImageId"":11947,""GameId"":0,""ImageKey"":""round"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/40a3bdea-a51c-4e27-a5b4-63bcbaee44af/BeatUncleSam_square_1741904262653.jpg""},{""GameImageId"":11946,""GameId"":0,""ImageKey"":""square"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/40a3bdea-a51c-4e27-a5b4-63bcbaee44af/BeatUncleSam_square_1741904258280.jpg""},{""GameImageId"":16343,""GameId"":0,""ImageKey"":""squareBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/40a3bdea-a51c-4e27-a5b4-63bcbaee44af/JumboBreakout_BeatUncleSam_510x510_1758038054178.png""},{""GameImageId"":12799,""GameId"":0,""ImageKey"":""tallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/40a3bdea-a51c-4e27-a5b4-63bcbaee44af/BeatUncleSam_tall_1741904275536.jpg""}]",GNOG,DraftKings
Ball Drop,Slots,"[{""GameImageId"":16469,""GameId"":0,""ImageKey"":""featuredGameBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/14e51bb3-aa86-4fa2-bd59-e9f8151083c4/FeaturedBreakout_BallDrop_978x411_1758184946052.png""},{""GameImageId"":15103,""GameId"":0,""ImageKey"":""featuredGameV2"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/14e51bb3-aa86-4fa2-bd59-e9f8151083c4/ballDrop_featuredBanner_1751989564903.jpg""},{""GameImageId"":12675,""GameId"":0,""ImageKey"":""round"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/14e51bb3-aa86-4fa2-bd59-e9f8151083c4/ballDrop_square_1751989558776.jpg""},{""GameImageId"":12674,""GameId"":0,""ImageKey"":""square"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/14e51bb3-aa86-4fa2-bd59-e9f8151083c4/ballDrop_square_1751989554111.jpg""},{""GameImageId"":16341,""GameId"":0,""ImageKey"":""squareBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/14e51bb3-aa86-4fa2-bd59-e9f8151083c4/JumboBreakout_BallDrop_510x510_1758038007057.png""},{""GameImageId"":15104,""GameId"":0,""ImageKey"":""tallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/14e51bb3-aa86-4fa2-bd59-e9f8151083c4/ballDrop_tall_1751989570838.jpg""}]",GNOG,DraftKings
Ball Drop,Slots,"[{""GameImageId"":16469,""GameId"":0,""ImageKey"":""featuredGameBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/14e51bb3-aa86-4fa2-bd59-e9f8151083c4/FeaturedBreakout_BallDrop_978x411_1758184946052.png""},{""GameImageId"":15103,""GameId"":0,""ImageKey"":""featuredGameV2"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/14e51bb3-aa86-4fa2-bd59-e9f8151083c4/ballDrop_featuredBanner_1751989564903.jpg""},{""GameImageId"":12675,""GameId"":0,""ImageKey"":""round"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/14e51bb3-aa86-4fa2-bd59-e9f8151083c4/ballDrop_square_1751989558776.jpg""},{""GameImageId"":12674,""GameId"":0,""ImageKey"":""square"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/14e51bb3-aa86-4fa2-bd59-e9f8151083c4/ballDrop_square_1751989554111.jpg""},{""GameImageId"":16341,""GameId"":0,""ImageKey"":""squareBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/14e51bb3-aa86-4fa2-bd59-e9f8151083c4/JumboBreakout_BallDrop_510x510_1758038007057.png""},{""GameImageId"":15104,""GameId"":0,""ImageKey"":""tallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/14e51bb3-aa86-4fa2-bd59-e9f8151083c4/ballDrop_tall_1751989570838.jpg""}]",GNOG,DraftKings
Ball Drop,Slots,"[{""GameImageId"":16469,""GameId"":0,""ImageKey"":""featuredGameBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/14e51bb3-aa86-4fa2-bd59-e9f8151083c4/FeaturedBreakout_BallDrop_978x411_1758184946052.png""},{""GameImageId"":15103,""GameId"":0,""ImageKey"":""featuredGameV2"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/14e51bb3-aa86-4fa2-bd59-e9f8151083c4/ballDrop_featuredBanner_1751989564903.jpg""},{""GameImageId"":12675,""GameId"":0,""ImageKey"":""round"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/14e51bb3-aa86-4fa2-bd59-e9f8151083c4/ballDrop_square_1751989558776.jpg""},{""GameImageId"":12674,""GameId"":0,""ImageKey"":""square"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/14e51bb3-aa86-4fa2-bd59-e9f8151083c4/ballDrop_square_1751989554111.jpg""},{""GameImageId"":16341,""GameId"":0,""ImageKey"":""squareBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/14e51bb3-aa86-4fa2-bd59-e9f8151083c4/JumboBreakout_BallDrop_510x510_1758038007057.png""},{""GameImageId"":15104,""GameId"":0,""ImageKey"":""tallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/14e51bb3-aa86-4fa2-bd59-e9f8151083c4/ballDrop_tall_1751989570838.jpg""}]",GNOG,DraftKings
Ball Drop,Slots,"[{""GameImageId"":16469,""GameId"":0,""ImageKey"":""featuredGameBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/14e51bb3-aa86-4fa2-bd59-e9f8151083c4/FeaturedBreakout_BallDrop_978x411_1758184946052.png""},{""GameImageId"":15103,""GameId"":0,""ImageKey"":""featuredGameV2"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/14e51bb3-aa86-4fa2-bd59-e9f8151083c4/ballDrop_featuredBanner_1751989564903.jpg""},{""GameImageId"":12675,""GameId"":0,""ImageKey"":""round"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/14e51bb3-aa86-4fa2-bd59-e9f8151083c4/ballDrop_square_1751989558776.jpg""},{""GameImageId"":12674,""GameId"":0,""ImageKey"":""square"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/14e51bb3-aa86-4fa2-bd59-e9f8151083c4/ballDrop_square_1751989554111.jpg""},{""GameImageId"":16341,""GameId"":0,""ImageKey"":""squareBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/14e51bb3-aa86-4fa2-bd59-e9f8151083c4/JumboBreakout_BallDrop_510x510_1758038007057.png""},{""GameImageId"":15104,""GameId"":0,""ImageKey"":""tallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/14e51bb3-aa86-4fa2-bd59-e9f8151083c4/ballDrop_tall_1751989570838.jpg""}]",GNOG,DraftKings
Ball Drop,Slots,"[{""GameImageId"":16469,""GameId"":0,""ImageKey"":""featuredGameBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/14e51bb3-aa86-4fa2-bd59-e9f8151083c4/FeaturedBreakout_BallDrop_978x411_1758184946052.png""},{""GameImageId"":15103,""GameId"":0,""ImageKey"":""featuredGameV2"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/14e51bb3-aa86-4fa2-bd59-e9f8151083c4/ballDrop_featuredBanner_1751989564903.jpg""},{""GameImageId"":12675,""GameId"":0,""ImageKey"":""round"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/14e51bb3-aa86-4fa2-bd59-e9f8151083c4/ballDrop_square_1751989558776.jpg""},{""GameImageId"":12674,""GameId"":0,""ImageKey"":""square"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/14e51bb3-aa86-4fa2-bd59-e9f8151083c4/ballDrop_square_1751989554111.jpg""},{""GameImageId"":16341,""GameId"":0,""ImageKey"":""squareBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/14e51bb3-aa86-4fa2-bd59-e9f8151083c4/JumboBreakout_BallDrop_510x510_1758038007057.png""},{""GameImageId"":15104,""GameId"":0,""ImageKey"":""tallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/14e51bb3-aa86-4fa2-bd59-e9f8151083c4/ballDrop_tall_1751989570838.jpg""}]",GNOG,DraftKings
Ball Drop,Slots,"[{""GameImageId"":16469,""GameId"":0,""ImageKey"":""featuredGameBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/14e51bb3-aa86-4fa2-bd59-e9f8151083c4/FeaturedBreakout_BallDrop_978x411_1758184946052.png""},{""GameImageId"":15103,""GameId"":0,""ImageKey"":""featuredGameV2"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/14e51bb3-aa86-4fa2-bd59-e9f8151083c4/ballDrop_featuredBanner_1751989564903.jpg""},{""GameImageId"":12675,""GameId"":0,""ImageKey"":""round"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/14e51bb3-aa86-4fa2-bd59-e9f8151083c4/ballDrop_square_1751989558776.jpg""},{""GameImageId"":12674,""GameId"":0,""ImageKey"":""square"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/14e51bb3-aa86-4fa2-bd59-e9f8151083c4/ballDrop_square_1751989554111.jpg""},{""GameImageId"":16341,""GameId"":0,""ImageKey"":""squareBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/14e51bb3-aa86-4fa2-bd59-e9f8151083c4/JumboBreakout_BallDrop_510x510_1758038007057.png""},{""GameImageId"":15104,""GameId"":0,""ImageKey"":""tallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/14e51bb3-aa86-4fa2-bd59-e9f8151083c4/ballDrop_tall_1751989570838.jpg""}]",GNOG,DraftKings
Ball Drop,Slots,"[{""GameImageId"":16469,""GameId"":0,""ImageKey"":""featuredGameBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/14e51bb3-aa86-4fa2-bd59-e9f8151083c4/FeaturedBreakout_BallDrop_978x411_1758184946052.png""},{""GameImageId"":15103,""GameId"":0,""ImageKey"":""featuredGameV2"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/14e51bb3-aa86-4fa2-bd59-e9f8151083c4/ballDrop_featuredBanner_1751989564903.jpg""},{""GameImageId"":12675,""GameId"":0,""ImageKey"":""round"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/14e51bb3-aa86-4fa2-bd59-e9f8151083c4/ballDrop_square_1751989558776.jpg""},{""GameImageId"":12674,""GameId"":0,""ImageKey"":""square"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/14e51bb3-aa86-4fa2-bd59-e9f8151083c4/ballDrop_square_1751989554111.jpg""},{""GameImageId"":16341,""GameId"":0,""ImageKey"":""squareBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/14e51bb3-aa86-4fa2-bd59-e9f8151083c4/JumboBreakout_BallDrop_510x510_1758038007057.png""},{""GameImageId"":15104,""GameId"":0,""ImageKey"":""tallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/14e51bb3-aa86-4fa2-bd59-e9f8151083c4/ballDrop_tall_1751989570838.jpg""}]",GNOG,DraftKings
